document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,skos_scopeNote,dcterms_description,examples,rdf_type,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_layer,tdwgutility_required,tdwgutility_repeatable,term_localName
2021-02-01T12:24:09-05:00,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2020-10-13,subtypeLiteral-2020-10-13,http://rs.tdwg.org/ac/terms/version/,2020-10-13,superseded,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2020-01-27,,,Subtype (literal),"A class, represented by a controlled value string, that provides for more specialization of the media item type than dc:type.","The subtypeLiteral term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object. Controlled string values SHOULD be selected from the Controlled Vocabulary for Audubon Core subtype. It is best practice to use ac:subtype instead of ac:subytpeLiteral whenever practical.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,subtypeLiteral
2021-02-01T12:24:09-05:00,http://rs.tdwg.org/ac/terms/version/variant-2020-10-13,variant-2020-10-13,http://rs.tdwg.org/ac/terms/version/,2020-10-13,superseded,http://rs.tdwg.org/ac/terms/version/variant-2020-01-27,,,Variant (IRI),"The category describing this Service Access Point variant, denoted by an IRI.","Values SHOULD be selected from the Controlled Vocabulary for Audubon Core variant. In text-based systems such as tables, IRI values MUST be in unabbreviated form.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,Yes,variant
2021-02-01T12:24:09-05:00,http://rs.tdwg.org/ac/terms/version/variantLiteral-2020-10-13,variantLiteral-2020-10-13,http://rs.tdwg.org/ac/terms/version/,2020-10-13,superseded,http://rs.tdwg.org/ac/terms/version/variantLiteral-2020-01-27,,,Variant (literal),"The category describing this Service Access Point variant, denoted by a controlled value string.",Values SHOULD be selected from the Controlled Vocabulary for Audubon Core variant. It is best practice to use ac:variant instead of ac:variantLiteral whenever practical.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,Yes,variantLiteral
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/freqLow-2020-10-13,freqLow-2020-10-13,http://rs.tdwg.org/ac/terms/version/,2020-10-13,superseded,,,,Lower frequency bound,The lowest frequency of the phenomena reflected in the multimedia item.,Numeric value in hertz (Hz),"This term refers to the sound events depicted and not to the constraints of the recording medium, so are in principle independent from sampleRate. If dwc:scientificName is specified, these frequency bounds refer to the sounds of the species given in the dwc:scientificName throughout the whole recording. Although many users will specify both freqLow and freqHigh, it is permitted to specify just one or the other, for example if only one of the bounds is discernible.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,No,freqLow
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/freqHigh-2020-10-13,freqHigh-2020-10-13,http://rs.tdwg.org/ac/terms/version/,2020-10-13,superseded,,,,Upper frequency bound,The highest frequency of the phenomena reflected in the multimedia item.,Numeric value in hertz (Hz),"This term refers to the sound events depicted and not to the constraints of the recording medium, so are in principle independent from sampleRate. If dwc:scientificName is specified, these frequency bounds refer to the sounds of the species given in the dwc:scientificName throughout the whole recording. Although many users will specify both freqLow and freqHigh, it is permitted to specify just one or the other, for example if only one of the bounds is discernible.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,No,freqHigh
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subtype-2021-02-01,subtype-2021-02-01,http://rs.tdwg.org/ac/terms/version/,2021-02-01,superseded,http://rs.tdwg.org/ac/terms/version/subtype-2020-10-13,,,Subtype (IRI),"A class, represented by an IRI, that provides for more specialization of the media item type than dcterms:type.","The subtype term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object. IRI values SHOULD be selected from the Controlled Vocabulary for Audubon Core subtype. Human-readable information about the Controlled Vocabulary for subtype is at http://rs.tdwg.org/ac/doc/subtype/ . In text-based systems such as tables, IRI values MUST be in unabbreviated form. When an appropriate subtype is not available in the Audubon Core controlled vocabulary, a term IRI that is not in a TDWG namespace MAY be used. Conforming applications MAY choose to ignore controlled values not issued by Audubon Core.",See ac:subtypeLiteral for usage with strings.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,subtype
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2021-02-01,subtypeLiteral-2021-02-01,http://rs.tdwg.org/ac/terms/version/,2021-02-01,superseded,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2020-10-13,,,Subtype (literal),"A class, represented by a controlled value string, that provides for more specialization of the media item type than dc:type.","The subtypeLiteral term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object. Controlled string values SHOULD be selected from the Controlled Vocabulary for Audubon Core subtype. Human-readable information about the Controlled Vocabulary for subtype is at http://rs.tdwg.org/ac/doc/subtype/ . It is best practice to use ac:subtype instead of ac:subytpeLiteral whenever practical.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,subtypeLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/variant-2021-02-01,variant-2021-02-01,http://rs.tdwg.org/ac/terms/version/,2021-02-01,superseded,http://rs.tdwg.org/ac/terms/version/variant-2020-10-13,,,Variant (IRI),"The category describing this Service Access Point variant, denoted by an IRI.","Values SHOULD be selected from the Controlled Vocabulary for Audubon Core variant. Human-readable information about the Controlled Vocabulary for variant is at http://rs.tdwg.org/ac/doc/variant/ . In text-based systems such as tables, IRI values MUST be in unabbreviated form.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,Yes,variant
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/variantLiteral-2021-02-01,variantLiteral-2021-02-01,http://rs.tdwg.org/ac/terms/version/,2021-02-01,superseded,http://rs.tdwg.org/ac/terms/version/variantLiteral-2020-10-13,,,Variant (literal),"The category describing this Service Access Point variant, denoted by a controlled value string.",Values SHOULD be selected from the Controlled Vocabulary for Audubon Core variant. Human-readable information about the Controlled Vocabulary for variant is at http://rs.tdwg.org/ac/doc/variant/ . It is best practice to use ac:variant instead of ac:variantLiteral whenever practical.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,Yes,variantLiteral
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/freqLow-2021-10-05,freqLow-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,http://rs.tdwg.org/ac/terms/version/freqLow-2020-10-13,,,Lower frequency bound,The lowest frequency of the phenomena reflected in the multimedia item or Region of Interest.,Numeric value in hertz (Hz),"This term refers to the sound events depicted and not to the constraints of the recording medium, so are in principle independent from sampleRate. If dwc:scientificName is specified and if applied to the entire multimedia item, these frequency bounds refer to the sounds of the species given in the dwc:scientificName throughout the whole recording. Although many users will specify both freqLow and freqHigh, it is permitted to specify just one or the other, for example if only one of the bounds is discernible.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,No,freqLow
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/freqHigh-2021-10-05,freqHigh-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,http://rs.tdwg.org/ac/terms/version/freqHigh-2020-10-13,,,Upper frequency bound,The highest frequency of the phenomena reflected in the multimedia item or Region of Interest.,Numeric value in hertz (Hz),"This term refers to the sound events depicted and not to the constraints of the recording medium, so are in principle independent from sampleRate. If dwc:scientificName is specified and if applied to the entire multimedia item, these frequency bounds refer to the sounds of the species given in the dwc:scientificName throughout the whole recording. Although many users will specify both freqLow and freqHigh, it is permitted to specify just one or the other, for example if only one of the bounds is discernible.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,No,freqHigh
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/RegionOfInterest-2021-10-05,RegionOfInterest-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Region of Interest Class,A designated region of a media item bounded in dimensions appropriate for the media type.,,"Dimensions may include spatial, temporal, or frequency bounds.",,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,,RegionOfInterest
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/hasROI-2021-10-05,hasROI-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Has Region of Interest,A region of interest located within the subject media item.,ac:hasROI is the inverse property of ac:isROIOf.,Used to link a subject media item to an object region of interest.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,Yes,hasROI
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/isROIOf-2021-10-05,isROIOf-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Is Region of Interest of,The media item within which a region of interest is located.,ac:isROIOf is the inverse property of ac:hasROI.,Used to link a subject region of interest to an object media item.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,isROIOf
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/xFrac-2021-10-05,xFrac-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Fractional X,"The horizontal position of a reference point, measured from the left side of the media item and expressed as a decimal fraction of the width of the media item.","A valid value MUST be greater than or equal to zero and less than or equal to one. The precision of this value SHOULD be great enough that when the ac:xFrac value is multiplied by the exif:PixelXDimension of the Best Quality variant of the Service Access point, rounding to the nearest integer results in the same horizontal pixel location originally used to define the point.","This point can serve as the horizontal position of the upper left corner of a bounding rectangle, or as the center of a circle.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,xFrac
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/yFrac-2021-10-05,yFrac-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Fractional Y,"The vertical position of a reference point, measured from the top of the media item and expressed as a decimal fraction of the height of the media item.","A valid value MUST be greater than or equal to zero and less than or equal to one. The precision of this value SHOULD be great enough that when the ac:yFrac value is multiplied by the exif:PixelYDimension of the Best Quality variant of the Service Access point, rounding to the nearest integer results in the same vertical pixel originally used to define the point.","This point can serve as the vertical position of the upper left corner of a bounding rectangle, or as the center of a circle.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,yFrac
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/widthFrac-2021-10-05,widthFrac-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Fractional Width,"The width of the bounding rectangle, expressed as a decimal fraction of the width of the media item.","The sum of a valid value plus ac:xFrac MUST be greater than zero and less than or equal to one. The precision of this value SHOULD be great enough that when ac:widthFrac and ac:xFrac are used with the exif:PixelXDimension of the Best Quality variant of the Service Access point to calculate the lower right corner of the rectangle, rounding to the nearest integer results in the same horizontal pixel originally used to define the point. This term MUST NOT be used with ac:radius to define a region of interest.","Zero-sized bounding rectangles are not allowed. To designate a point, use the radius option with a zero value.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,widthFrac
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/heightFrac-2021-10-05,heightFrac-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Fractional Height,"The height of the bounding rectangle, expressed as a decimal fraction of the height of the media item.","The sum of a valid value plus ac:yFrac MUST be greater than zero and less than or equal to one. The precision of this value SHOULD be great enough that when ac:heightFrac and ac:yFrac are used with the exif:PixelYDimension of the Best Quality variant of the Service Access point to calculate the lower right corner of the rectangle, rounding to the nearest integer results in the same vertical pixel originally used to define the point. This term MUST NOT be used with ac:radius to define a region of interest.","Zero-sized bounding rectangles are not allowed. To designate a point, use the radius option with a zero value.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,heightFrac
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/radius-2021-10-05,radius-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Radius,"The radius of a bounding circle or arc, expressed as a fraction of the width of the media item.","A valid value MUST be greater than or equal to zero. A valid value MAY cause the designated circle to extend beyond the bounds of the media item. In that case, the arc within the media item plus the bounds of the media item specify the region of interest. This term MUST NOT be used with ac:widthFrac or ac:heightFrac to define a region of interest.","This term may be used with ac:xFrac and ac:yFrac to define a point. In that case, the implication is that the point falls on some object of interest within the media item, but nothing more can be assumed about the bounds of that object.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,radius
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/startTimestamp-2021-10-05,startTimestamp-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Start Timestamp,"The beginning of a temporal region, specified as real-world clock time ISO 8601 timestamps, using UTC timezone, with an optional fractional part to indicate milliseconds or finer. There is no limit on the number of decimal places for the decimal fraction.",This term MAY be applied to a region of interest or an entire media item.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,startTimestamp
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/endTimestamp-2021-10-05,endTimestamp-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,End Timestamp,"The end of a temporal region, specified as real-world clock time ISO 8601 timestamps, using UTC timezone, with an optional fractional part to indicate milliseconds or finer. There is no limit on the number of decimal places for the decimal fraction.",This term MAY be applied to a region of interest or an entire media item.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,endTimestamp
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/mediaDuration-2021-10-05,mediaDuration-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Media Duration,The playback duration of an audio or video file in seconds.,,This might be different from the time in seconds calculated as the difference of ac:endTimestamp and ac:startTimestamp if ac:mediaSpeed is not equal to 1.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,mediaDuration
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/mediaSpeed-2021-10-05,mediaSpeed-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Media Speed,The decimal fraction representing the natural speed over the encoded speed.,"If a value for ac:mediaSpeed is not provided, applications SHOULD assume that 1.0 is the value.","For example, in a time-lapse recording where 60 seconds of natural time is represented in 1 second of media this would be 60. In a time-expanded recording where 1 second of recording is represented in 5 seconds of media, this would be 0.2.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,mediaSpeed
2022-05-27T14:43:39-05:00,http://rs.tdwg.org/ac/terms/version/frameRate-2021-10-05,frameRate-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,superseded,,,,Frame Rate,"The decimal fraction representing the frequency (rate) at which consecutive images (frames) were captured in real time for a moving image, expressed as the number of frames per second.","This term represents the rate at which consecutive images were captured in real time, not the rate at which the media is encoded to play back the recording.","For example, in a recording where 60 consecutive images (frames) are captured for each second of the real-time recording, this would be 60. In a time-lapse recording where one image (frame) is recorded every 5 seconds of recording, this would be 0.2.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,frameRate
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/startTime-2021-10-05,startTime-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,Start Time in Seconds,"The beginning of a temporal region, specified as an absolute offset relative to the beginning of the media item (this corresponds to Normal Play Time RFC 2326), specified as seconds, with an optional fractional part to indicate milliseconds or finer.",This term MUST only be applied to a region of interest.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,startTime
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/endTime-2021-10-05,endTime-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,,,,End Time in Seconds,"The end of a temporal region, specified as an absolute offset relative to the beginning of the media item (this corresponds to Normal Play Time RFC 2326), specified as seconds, with an optional fractional part to indicate milliseconds or finer.",This term MUST only be applied to a region of interest.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/RegionOfInterest,,,No,No,endTime
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/caption-2021-10-05,caption-2021-10-05,http://rs.tdwg.org/ac/terms/version/,2021-10-05,recommended,http://rs.tdwg.org/ac/terms/version/caption-2020-01-27,,,Caption,"As alternative or in addition to description, a caption is free-form text to be displayed together with (rather than instead of) a resource that is suitable for captions (especially images).",,"If both description and caption are present in the metadata, a description is typically displayed instead of the resource, a caption together with the resource. Thus, in HTML it would be appropriate to use ac:caption values in figcaption elements. Often only one of description or caption is present; choose the term most appropriate for your metadata.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,No,caption
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subjectOrientation-2022-02-23,subjectOrientation-2022-02-23,http://rs.tdwg.org/ac/terms/version/,2022-02-23,superseded,http://rs.tdwg.org/ac/terms/version/subjectOrientation-2020-01-27,,,Subject Orientation,"Specific orientation (= direction, view angle) of the subject represented in the media resource with respect to the acquisition device, denoted by an IRI.","Values SHOULD be selected from the Controlled Vocabulary for Audubon Core subjectOrientation. In text-based systems such as tables, IRI values MUST be in unabbreviated form.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,subjectOrientation
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subjectPart-2022-02-23,subjectPart-2022-02-23,http://rs.tdwg.org/ac/terms/version/,2022-02-23,superseded,http://rs.tdwg.org/ac/terms/version/subjectPart-2020-01-27,,,Subject Part,"The portion or product of organism morphology, behaviour, environment, etc. that is either predominantly shown or particularly well exemplified by the media resource, denoted by an IRI.","Values SHOULD be selected from the Controlled Vocabulary for Audubon Core subjectPart. In text-based systems such as tables, IRI values MUST be in unabbreviated form.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,subjectPart
2022-05-27T14:43:39-05:00,http://rs.tdwg.org/ac/terms/version/frameRate-2022-02-23,frameRate-2022-02-23,http://rs.tdwg.org/ac/terms/version/,2022-02-23,recommended,http://rs.tdwg.org/ac/terms/version/frameRate-2021-10-05,,,Frame Rate,"The decimal fraction representing the frequency (rate) at which consecutive images (frames) were captured in real time for a moving image, expressed as the number of frames per second.","This term represents the rate at which consecutive images were captured in real time, not the rate at which the media is encoded to play back the recording.","For example, in a recording where 60 consecutive images (frames) are captured for each second of the real-time recording, this would be 60. In a time-lapse recording where one image (frame) is recorded every 5 seconds of recording, this would be 0.2.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ResourceCreation,,,No,No,frameRate
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subjectOrientationLiteral-2022-02-23,subjectOrientationLiteral-2022-02-23,http://rs.tdwg.org/ac/terms/version/,2022-02-23,superseded,,,,Subject Orientation (literal),"Specific orientation (= direction, view angle) of the subject represented in the media resource with respect to the acquisition device, denoted by a controlled value string.",Values SHOULD be selected from the Controlled Vocabulary for Audubon Core subjectOrientation. It is best practice to use ac:subjectOrientation instead of ac:subjectOrientationLiteral whenever practical.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,subjectOrientationLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subjectPartLiteral-2022-02-23,subjectPartLiteral-2022-02-23,http://rs.tdwg.org/ac/terms/version/,2022-02-23,superseded,,,,Subject Part (literal),"The portion or product of organism morphology, behaviour, environment, etc. that is either predominantly shown or particularly well exemplified by the media resource, denoted by a controlled value string.",Values SHOULD be selected from the Controlled Vocabulary for Audubon Core subjectPart. It is best practice to use ac:subjectPart instead of ac:subjectPartLiteral whenever practical.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,subjectPartLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/serviceExpectation-2023-09-05,serviceExpectation-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/serviceExpectation-2020-01-27,,,Service Expectation,A term that describes what service expectations users may have of the ac:accessURI.,,"Recommended terms include online (denotes that the URL is expected to deliver the resource), authenticate (denotes that the URL delivers a login or other authentication interface requiring completion before delivery of the resource) published(non digital) (denotes that the URL is the identifier of a non-digital published work, for example a doi.) Communities should develop their own controlled vocabularies for Service Expectations.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,No,serviceExpectation
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/commenter-2023-09-05,commenter-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/commenter-2020-01-27,,,Commenter,A URI denoting a person who created a comment.,Implementers and communities of practice MAY produce restrictions or recommendations on the choice of vocabularies.,"See also Reviewer Comments for the distinction between Comments and Reviewer Comments. See also the entry for ac:commenterLiteral and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,No,commenter
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/commenterLiteral-2023-09-05,commenterLiteral-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/commenterLiteral-2020-01-27,,,Commenter,"The name of a person who created a comment, or the literal ""anonymous"" (= anonymously commented).",,"See also Reviewer Comments for the distinction between Comments and Reviewer Comments. See also the entry for ac:commenter and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,No,commenterLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/hasServiceAccessPoint-2023-09-05,hasServiceAccessPoint-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/hasServiceAccessPoint-2020-01-27,,,Service Access Point,"In a chosen serialization (RDF, XML Schema, etc.) the potentially multiple service access points (e.g., for different resolutions of an image) might be provided in a referenced or in a nested object. This property identifies one such access point. That is, each of potentially multiple values of hasServiceAccessPoint identifies a set of representation-dependent metadata using the properties defined under the Service Access Point Vocabulary section of the Audiovisual Core Term List document.",,"Some serializations may flatten the model of service-access points by (a) dropping ac:hasServiceAccessPoint, ac:variant and ac:variantLiteral, (b) repeating properties from the Service Access Point Vocabulary and prefixing them with values of ac:variantLiteral. If such a flat serialization is necessary for services, we recommend to select from among term names of the form ""AB"" where ""A"" is one of thumbnail, trailer, lowerQuality, mediumQuality, goodQuality, bestQuality, offline and ""B"" is one of AccessURI, Format, Extent, FurtherInformationURL, LicensingException, ServiceExpectation (example: thumbnailAccessURI). Implementers in specific constraint languages such as XML Schema or RDF may wish to make Access URI and perhaps dcterms:format mandatory on instances of the service access point.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,hasServiceAccessPoint
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataCreator-2023-09-05,metadataCreator-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/metadataCreator-2020-01-27,,,Metadata Creator,A URI representing a person or organization originally creating the resource metadata record.,,"See also the entry for ac:metadataCreatorLiteral and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,Yes,metadataCreator
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataCreatorLiteral-2023-09-05,metadataCreatorLiteral-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/metadataCreatorLiteral-2020-01-27,,,Metadata Creator,Name of the person or organization originally creating the resource metadata record.,,"See also the entry for ac:metadataCreator and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,Yes,metadataCreatorLiteral
